Time (s)	TC1 (C)	TC2 (C)	TC3 (C)	TC4 (C)	TC5 (C)
908,080	249,996	222,339	163,966	183,481	249,189
909,080	251,786	224,985	166,713	185,341	251,105
910,080	253,304	227,510	168,683	187,059	252,929
911,081	254,680	229,993	171,038	188,929	254,355
912,081	256,182	232,276	172,831	190,724	256,164
913,081	257,617	234,485	175,174	192,584	257,556
914,082	258,902	236,552	176,839	194,377	258,965
915,080	260,272	238,528	178,739	196,028	260,169
916,080	261,479	240,310	180,664	197,565	261,602
917,079	262,756	242,051	182,260	199,083	262,760
918,081	263,908	243,668	183,925	200,519	263,920
919,080	265,086	245,239	185,797	201,941	265,189
920,081	266,117	246,656	187,535	203,182	266,307
921,080	267,135	247,942	188,434	204,500	267,209
922,080	268,216	249,264	189,969	205,714	268,223
923,082	269,171	250,314	191,208	206,800	269,259
924,081	270,238	251,289	192,383	207,908	270,228
925,080	271,201	252,255	193,787	209,038	271,319
926,081	270,983	252,697	194,217	209,809	270,691
927,080	264,870	250,822	194,274	208,893	264,782
928,081	257,545	248,386	193,926	207,035	258,436
929,083	250,532	245,728	193,227	204,824	252,195
930,081	243,903	242,528	192,263	202,257	246,041
931,080	237,496	239,249	191,114	199,573	239,873
932,082	231,456	235,692	189,754	196,756	233,941
933,081	225,753	232,026	188,267	193,795	228,100
934,082	220,257	228,299	186,594	190,663	222,486
935,080	214,991	224,587	184,873	187,591	216,959
936,081	210,018	220,935	183,115	184,535	211,675
937,080	205,051	217,238	181,244	181,453	206,576
938,081	200,384	213,606	179,377	178,488	201,617
939,081	195,992	210,078	177,506	175,537	196,999
940,080	191,684	206,571	175,548	172,574	192,467
941,082	187,755	203,216	173,668	169,771	188,241
942,082	183,972	199,822	171,679	167,097	184,192
943,082	180,554	196,607	169,820	164,584	180,433
944,082	177,245	193,475	167,905	162,097	176,729
945,082	173,804	190,317	165,988	159,685	173,177
946,082	170,625	187,360	164,123	157,312	169,914
947,083	167,542	184,384	162,233	155,004	166,703
948,082	164,570	181,600	160,341	152,722	163,662
949,081	161,645	178,859	158,519	150,595	160,833
950,082	158,949	176,267	156,822	148,760	158,080
951,081	156,257	173,646	154,940	147,564	155,356
952,081	153,681	171,172	153,194	145,859	152,808
953,082	151,299	168,721	151,522	144,168	150,360
954,081	148,840	166,323	149,758	142,427	147,915
955,080	146,817	163,955	148,129	140,733	145,709
956,082	144,679	161,750	146,443	138,077	143,988
957,081	142,588	159,604	144,791	136,701	141,992
958,081	140,569	157,524	143,187	135,243	139,948
959,081	138,709	155,533	141,661	133,866	138,039
960,082	136,781	153,554	140,085	132,389	136,091
961,082	134,966	151,647	138,556	131,014	134,266
962,083	133,177	149,807	137,063	129,619	132,504
963,081	131,454	148,002	135,597	128,142	130,759
964,081	129,795	146,213	134,192	126,813	129,140
965,082	128,057	144,400	132,763	125,463	127,410
966,081	126,464	142,660	131,331	124,117	125,798
967,082	124,825	140,963	129,956	122,816	124,255
968,081	123,315	139,352	128,640	121,621	122,793
969,081	121,882	137,794	127,389	120,389	121,369
970,081	120,564	136,193	126,031	119,180	119,937
971,083	119,208	134,535	124,725	117,743	118,618
972,082	117,899	132,805	123,484	116,467	117,318
973,082	116,503	131,178	122,145	115,214	115,965
974,082	115,113	129,766	120,952	114,098	114,660
975,082	113,972	128,293	119,718	113,058	113,430
976,081	112,749	126,907	118,599	112,017	112,296
977,082	111,582	125,526	117,459	110,929	111,120
978,082	110,463	124,185	116,316	109,894	110,056
979,081	109,202	122,855	115,128	108,901	108,855
980,083	108,087	121,599	114,073	107,889	107,794
981,081	106,997	120,353	113,006	106,995	106,824
982,082	105,967	119,083	111,908	106,000	105,704
983,083	105,178	117,919	110,943	105,162	104,786
984,083	104,294	116,773	109,873	104,273	103,811
985,082	103,294	115,721	108,643	103,384	102,868
986,081	102,368	114,543	107,631	102,473	101,862
987,082	101,511	113,498	106,741	101,666	101,036
988,083	100,626	112,405	105,872	100,862	100,153
989,082	99,782	111,335	104,972	100,069	99,270
990,083	98,863	110,309	104,092	99,207	98,395
991,083	97,932	109,306	103,223	98,498	97,586
992,083	97,113	108,348	102,460	97,760	96,801
993,082	96,316	107,352	101,584	97,013	96,045
994,083	95,600	106,356	100,714	96,261	95,240
995,082	94,927	105,462	99,956	95,583	94,480
996,083	94,187	104,558	99,159	94,908	93,721
997,084	93,454	103,671	98,485	94,270	92,963
998,082	92,650	102,720	97,652	93,528	92,225
999,082	91,926	101,922	96,943	92,885	91,568
1000,082	91,292	101,108	96,228	92,336	90,833
1001,083	90,522	100,186	95,457	91,567	90,130
1002,083	90,037	99,425	94,741	91,024	89,603
1003,084	89,453	98,591	94,107	90,412	88,960
1004,083	88,831	97,861	93,443	89,826	88,321
1005,083	88,210	97,099	92,741	89,186	87,658
1006,084	87,580	96,244	92,052	88,582	87,049
1007,084	87,061	95,600	91,453	88,138	86,486
1008,081	86,401	94,782	90,822	87,499	85,878
1009,083	85,864	94,119	90,223	87,019	85,357
1010,082	85,247	93,393	89,599	86,470	84,829
1011,084	84,694	92,729	88,970	85,933	84,243
1012,083	84,174	92,011	88,401	85,411	83,699
1013,083	83,630	91,385	87,849	84,916	83,205
1014,081	83,094	90,668	87,225	84,361	82,602
1015,084	82,636	90,064	86,637	83,930	82,134
1016,084	82,166	89,449	86,148	83,401	81,661
1017,084	81,592	88,798	85,601	82,954	81,142
1018,084	81,098	88,224	85,079	82,477	80,722
1019,082	80,566	87,585	84,499	82,019	80,170
1020,083	80,027	87,011	84,016	81,530	79,690
1021,084	79,650	86,456	83,534	81,136	79,326
1022,084	79,204	85,866	82,993	80,663	78,805
1023,083	78,790	85,262	82,523	80,231	78,339
1024,083	78,319	84,772	82,050	79,802	77,940
1025,082	77,826	84,233	81,574	79,380	77,511
1026,083	77,377	83,658	81,085	78,946	77,089
1027,083	76,994	83,123	80,615	78,507	76,712
1028,083	76,540	82,601	80,170	78,127	76,236
1029,083	76,173	82,038	79,684	77,701	75,871
1030,085	75,723	81,550	79,269	77,326	75,475
1031,082	75,347	81,092	78,844	76,951	75,125
1032,083	74,915	80,648	78,428	76,530	74,682
1033,085	74,567	80,144	77,999	76,211	74,368
1034,084	74,149	79,680	77,567	75,818	73,928
1035,084	73,788	79,172	77,188	75,447	73,556
1036,083	73,458	78,675	76,722	75,122	73,194
1037,083	73,063	78,300	76,300	74,765	72,874
1038,083	72,750	77,833	75,876	74,377	72,502
1039,084	72,377	77,396	75,557	74,123	72,194
1040,083	72,002	76,967	75,165	73,752	71,865
1041,085	71,629	76,541	74,758	73,400	71,489
1042,083	71,293	76,101	74,476	73,163	71,234
1043,084	70,853	75,738	74,088	72,758	70,860
1044,084	70,565	75,270	73,738	72,497	70,540
1045,084	70,223	74,910	73,395	72,156	70,213
1046,084	69,838	74,462	73,029	71,862	69,885
1047,084	69,495	74,090	72,735	71,529	69,599
1048,083	69,286	73,759	72,431	71,279	69,344
1049,084	68,938	73,353	72,050	70,973	69,053
1050,083	68,635	72,977	71,688	70,742	68,743
1051,083	68,307	72,591	71,369	70,397	68,432
1052,084	68,059	72,301	71,061	70,173	68,146
1053,085	67,829	71,889	70,809	69,876	67,902
1054,084	67,468	71,489	70,419	69,575	67,579
1055,084	67,173	71,161	70,114	69,312	67,296
1056,083	66,889	70,863	69,837	69,064	67,064
1057,084	66,718	70,558	69,561	68,771	66,785
1058,084	66,405	70,156	69,260	68,523	66,507
1059,084	66,105	69,835	68,959	68,227	66,267
1060,083	65,815	69,484	68,682	67,981	65,946
1061,085	65,585	69,226	68,401	67,719	65,713
1062,084	65,323	68,919	68,133	67,505	65,542
1063,084	65,099	68,616	67,859	67,292	65,311
1064,084	64,868	68,257	67,579	67,014	65,035
1065,084	64,559	67,945	67,305	66,802	64,780
1066,084	64,309	67,666	67,035	66,520	64,568
1067,085	64,090	67,379	66,794	66,346	64,300
1068,084	63,790	67,070	66,528	66,061	64,022
1069,085	63,538	66,752	66,238	65,847	63,839
1070,084	63,258	66,453	65,974	65,637	63,640
1071,084	63,021	66,196	65,759	65,347	63,387
1072,084	62,849	65,970	65,550	65,157	63,178
1073,084	62,636	65,665	65,225	64,936	63,017
1074,084	62,377	65,383	65,022	64,713	62,737
1075,085	62,141	65,086	64,789	64,474	62,535
1076,083	61,935	64,803	64,610	64,244	62,335
1077,084	61,699	64,567	64,282	64,004	62,083
1078,084	61,500	64,330	64,126	63,858	61,938
1079,086	61,290	64,074	63,881	63,599	61,706
1080,085	61,105	63,861	63,658	63,474	61,522
1081,085	60,892	63,606	63,405	63,266	61,321
1082,084	60,644	63,349	63,183	63,055	61,103
1083,083	60,450	63,107	62,976	62,873	60,975
1084,084	60,250	62,892	62,816	62,717	60,797
1085,085	59,991	62,612	62,525	62,498	60,519
1086,084	59,878	62,431	62,362	62,345	60,389
1087,083	59,622	62,143	62,083	62,135	60,130
1088,084	59,449	61,856	61,841	61,928	59,971
1089,084	59,333	61,724	61,738	61,785	59,848
1090,084	59,139	61,522	61,528	61,606	59,668
1091,085	58,869	61,238	61,314	61,370	59,371
1092,085	58,734	61,057	61,143	61,254	59,297
1093,084	58,553	60,829	60,880	61,042	59,099
1094,085	58,413	60,674	60,765	60,918	58,969
1095,085	58,211	60,431	60,576	60,758	58,791
1096,085	58,024	60,240	60,372	60,560	58,590
1097,085	57,783	59,962	60,185	60,319	58,447
1098,086	57,697	59,852	60,046	60,216	58,305
1099,085	57,508	59,572	59,824	60,083	58,097
1100,084	57,295	59,349	59,591	59,840	57,943
1101,085	57,114	59,155	59,442	59,654	57,763
1102,085	56,943	59,031	59,259	59,537	57,662
1103,086	56,756	58,783	59,075	59,371	57,472
1104,085	56,686	58,690	58,948	59,309	57,393
1105,085	56,447	58,432	58,751	59,063	57,159
1106,085	56,270	58,186	58,584	58,846	56,989
1107,084	56,214	58,095	58,451	58,818	56,928
1108,085	56,026	57,908	58,292	58,632	56,763
1109,085	55,875	57,727	58,143	58,451	56,577
