Time (s)	TC1 (C)	TC2 (C)	TC3 (C)	TC4 (C)	TC5 (C)
683,368	257,569	236,252	174,964	191,784	260,543
684,368	258,659	237,733	176,940	193,378	261,307
685,369	259,623	239,066	178,105	194,454	262,536
686,369	260,722	240,358	179,327	195,306	263,537
687,369	261,748	241,585	180,979	196,510	264,587
688,369	262,723	242,767	182,314	197,612	265,535
689,368	263,703	243,915	183,614	198,760	266,458
690,366	264,545	244,993	184,732	199,841	267,627
691,369	265,613	246,043	185,932	201,022	268,308
692,368	266,444	246,990	187,179	201,981	268,940
693,368	267,271	247,847	188,324	203,121	270,065
694,368	268,221	248,775	189,416	204,461	271,013
695,368	266,805	248,731	189,817	205,140	268,898
696,369	260,149	246,591	189,682	204,083	262,555
697,368	253,015	244,159	189,318	202,249	256,073
698,368	246,203	241,347	188,620	199,891	249,764
699,367	239,692	238,278	187,751	197,183	243,586
700,368	233,565	235,049	186,558	194,328	237,454
701,367	227,684	231,587	185,278	191,311	231,505
702,366	222,042	228,027	183,835	188,401	225,734
703,369	216,578	224,443	182,316	185,657	220,171
704,368	211,268	220,805	180,634	182,770	214,708
705,369	206,198	217,146	178,863	179,969	209,469
706,368	201,278	213,578	177,129	177,090	204,391
707,367	196,726	210,095	175,398	174,293	199,599
708,368	192,394	206,591	173,554	171,601	195,025
709,368	188,158	203,240	171,769	168,909	190,613
710,368	184,106	199,899	169,893	166,196	186,373
711,368	180,211	196,678	168,014	163,663	182,345
712,368	176,706	193,506	166,211	161,193	178,615
713,367	173,146	190,368	164,321	158,813	174,985
714,368	169,897	187,446	162,592	156,617	171,589
715,368	166,697	184,506	160,736	154,392	168,253
716,367	163,665	181,704	158,957	152,301	165,182
717,369	160,867	178,915	157,154	150,153	162,131
718,367	158,138	176,226	155,408	148,090	159,283
719,368	155,521	173,633	153,681	146,123	156,569
720,369	153,001	171,166	151,989	144,199	153,910
721,369	150,474	168,663	150,289	142,496	151,398
722,367	148,084	166,214	148,630	141,493	148,947
723,368	145,745	163,935	147,010	139,919	146,601
724,368	143,584	161,683	145,390	138,330	144,284
725,368	141,575	159,560	143,842	136,697	142,113
726,369	139,483	157,429	142,264	135,118	140,069
727,368	137,271	155,322	140,703	133,560	138,009
728,368	135,475	153,329	139,198	131,956	135,970
729,367	133,772	151,433	137,735	130,329	134,004
730,370	132,158	149,537	136,301	128,720	132,166
731,368	130,431	147,789	134,833	127,367	130,401
732,369	128,745	146,027	133,455	126,086	128,699
733,368	127,233	144,346	132,080	124,830	127,037
734,368	125,645	142,516	130,664	123,532	125,364
735,367	124,090	140,827	129,415	122,196	123,867
736,369	122,642	139,077	128,135	121,189	122,607
737,370	121,224	137,398	126,760	120,181	121,284
738,369	119,785	135,818	125,454	118,956	119,811
739,369	118,501	134,338	124,284	117,931	118,499
740,368	117,155	132,822	123,027	116,782	117,072
741,369	115,834	131,277	121,703	115,528	115,752
742,369	114,627	129,897	120,562	114,471	114,492
743,369	113,340	128,417	119,355	113,313	113,207
744,370	112,124	127,024	118,215	112,198	112,040
745,369	110,988	125,645	117,049	110,979	110,890
746,369	109,927	124,392	116,003	110,022	109,742
747,368	108,791	123,026	114,876	109,092	108,695
748,370	107,696	121,705	113,785	108,163	107,632
749,370	106,697	120,202	112,792	107,206	106,604
750,370	105,760	118,892	111,757	106,247	105,537
751,369	104,749	117,669	110,769	105,360	104,544
752,369	103,760	116,458	109,725	104,411	103,572
753,368	102,734	115,270	108,755	103,506	102,629
754,369	101,799	114,187	107,823	102,716	101,727
755,368	100,981	113,097	106,926	101,899	100,795
756,369	100,101	111,971	106,033	101,091	99,934
757,368	99,218	110,924	105,141	100,302	99,130
758,368	98,299	109,857	104,186	99,479	98,189
759,368	97,558	108,884	103,308	98,721	97,357
760,369	96,776	107,943	102,490	98,011	96,567
761,370	96,104	106,996	101,737	97,334	95,860
762,368	95,255	105,981	100,792	96,541	94,995
763,370	94,479	104,965	100,003	95,846	94,250
764,368	93,793	104,119	99,245	95,166	93,550
765,370	93,119	103,299	98,516	94,497	92,801
766,370	92,460	102,459	97,762	93,830	92,147
767,369	91,709	101,516	96,974	93,154	91,416
768,369	91,126	100,697	96,227	92,510	90,752
769,370	90,387	99,877	95,457	91,841	90,044
770,368	89,828	99,099	94,782	91,218	89,424
771,368	89,195	98,335	94,092	90,679	88,815
772,370	88,607	97,545	93,509	90,069	88,197
773,368	88,008	96,784	92,758	89,383	87,528
774,368	87,378	96,071	92,134	88,873	86,973
775,371	86,729	95,291	91,523	88,292	86,357
776,369	86,158	94,597	90,843	87,744	85,808
777,368	85,555	93,898	90,228	87,189	85,197
778,370	84,925	93,132	89,591	86,589	84,640
779,370	84,443	92,566	89,008	86,119	84,132
780,369	83,890	91,839	88,445	85,571	83,592
781,370	83,332	91,117	87,804	85,047	83,059
782,370	82,799	90,499	87,219	84,511	82,539
783,371	82,234	89,840	86,704	84,008	82,078
784,370	81,754	89,203	86,099	83,504	81,506
785,370	81,288	88,636	85,659	83,063	81,066
786,369	80,825	88,053	85,079	82,565	80,649
787,369	80,264	87,439	84,558	82,106	80,089
788,371	79,825	86,828	83,988	81,699	79,621
789,370	79,370	86,223	83,543	81,217	79,181
790,369	78,878	85,707	83,000	80,747	78,747
791,370	78,373	85,138	82,496	80,296	78,273
792,369	77,949	84,628	82,058	79,950	77,864
793,369	77,481	84,073	81,590	79,514	77,451
794,370	77,044	83,575	81,084	79,049	76,996
795,369	76,573	83,028	80,651	78,668	76,607
796,369	76,034	82,432	80,137	78,269	76,142
797,370	75,447	81,903	79,623	77,843	75,729
798,370	74,999	81,386	79,220	77,395	75,307
799,369	74,639	80,920	78,796	77,030	74,952
800,369	74,375	80,484	78,396	76,712	74,553
801,370	74,025	80,000	77,907	76,236	74,195
802,371	73,671	79,498	77,559	75,868	73,836
803,370	73,354	79,098	77,180	75,512	73,474
804,370	72,985	78,591	76,774	75,195	73,116
805,372	72,669	78,208	76,358	74,829	72,815
806,371	72,285	77,663	75,925	74,400	72,396
807,370	71,976	77,260	75,572	74,129	72,120
808,369	71,671	76,873	75,175	73,788	71,743
809,369	71,282	76,445	74,768	73,412	71,408
810,370	71,007	76,037	74,410	73,157	71,128
811,371	70,673	75,639	74,074	72,772	70,776
812,370	70,375	75,223	73,735	72,526	70,537
813,370	70,037	74,831	73,338	72,143	70,163
814,369	69,717	74,446	72,945	71,866	69,823
815,371	69,433	74,010	72,657	71,568	69,553
816,369	69,110	73,685	72,304	71,270	69,295
817,370	68,804	73,265	71,946	70,909	68,943
818,371	68,487	72,929	71,638	70,621	68,688
819,371	68,172	72,536	71,261	70,276	68,371
820,371	67,937	72,115	70,910	69,955	68,054
821,370	67,624	71,821	70,649	69,744	67,870
822,370	67,380	71,455	70,326	69,450	67,575
823,372	67,078	71,161	70,035	69,203	67,302
824,372	66,830	70,834	69,703	68,941	67,040
825,372	66,513	70,478	69,412	68,631	66,771
826,370	66,222	70,143	69,090	68,310	66,480
827,371	65,875	69,786	68,745	68,004	66,132
828,370	65,679	69,466	68,514	67,842	65,973
829,370	65,402	69,168	68,202	67,579	65,691
830,370	65,153	68,854	67,895	67,265	65,459
831,371	64,906	68,563	67,627	67,113	65,278
832,371	64,644	68,304	67,382	66,864	65,066
833,372	64,431	67,976	67,189	66,723	64,882
834,370	64,053	67,645	66,825	66,339	64,516
835,371	63,893	67,303	66,576	66,094	64,333
836,372	63,660	67,094	66,305	65,886	64,087
837,370	63,473	66,788	66,065	65,644	63,883
838,371	63,209	66,475	65,805	65,416	63,605
839,371	63,018	66,193	65,506	65,148	63,376
840,372	62,788	65,957	65,262	64,962	63,250
841,371	62,568	65,596	65,016	64,709	62,953
842,372	62,327	65,358	64,740	64,532	62,719
843,371	62,103	65,116	64,561	64,289	62,557
844,371	61,920	64,820	64,281	64,086	62,339
845,371	61,686	64,599	64,120	63,865	62,132
846,372	61,466	64,287	63,805	63,619	61,906
847,371	61,328	64,118	63,675	63,518	61,792
848,371	61,084	63,828	63,408	63,234	61,529
849,372	60,827	63,571	63,139	63,053	61,311
850,371	60,656	63,272	62,904	62,777	61,105
851,372	60,474	63,139	62,719	62,641	60,901
852,372	60,216	62,850	62,478	62,396	60,729
853,371	60,088	62,656	62,284	62,275	60,591
854,372	59,890	62,401	62,111	62,060	60,383
855,371	59,681	62,162	61,882	61,852	60,247
856,370	59,442	61,898	61,635	61,595	59,932
857,372	59,319	61,721	61,475	61,471	59,824
858,371	59,204	61,489	61,279	61,279	59,624
