Time (s),TC1 (C),TC2 (C),TC3 (C),TC4 (C),TC5 (C)
113.0,209.092,136.536,24.674,26.509,24.716
114.0,207.196,135.484,24.639,26.454,24.654
115.0,205.494,134.537,24.723,26.455,24.636
116.0,203.754,133.612,24.726,26.506,24.684
117.0,202.079,132.685,24.738,26.514,24.674
118.0,200.421,131.769,24.676,26.56,24.69
119.0,198.765,130.857,24.736,26.549,24.713
120.0,197.169,130.047,24.796,26.622,24.713
121.0,195.483,129.123,24.756,26.583,24.664
122.0,193.972,128.315,24.756,26.562,24.702
123.0,192.351,127.516,24.853,26.59,24.661
124.0,190.884,126.674,24.75,26.574,24.684
125.0,189.369,125.927,24.82,26.608,24.665
126.0,187.858,125.19,24.785,26.636,24.723
127.0,186.432,124.356,24.77,26.636,24.657
128.0,184.981,123.585,24.82,26.601,24.663
129.0,183.604,122.9,24.744,26.621,24.705
130.0,182.224,122.233,24.559,26.662,24.635
131.0,180.839,121.602,24.567,26.684,24.664
132.0,179.487,120.978,24.679,26.683,24.674
133.0,178.189,120.257,24.681,26.654,24.632
134.0,176.864,119.52,24.68,26.721,24.639
135.0,175.602,118.86,24.693,26.761,24.66
136.0,174.313,118.208,24.677,26.737,24.595
137.0,173.077,117.574,24.674,26.761,24.65
138.0,171.913,117.108,24.712,26.774,24.645
139.0,170.614,116.514,24.733,26.859,24.706
140.0,169.458,115.974,24.767,26.889,24.665
141.0,168.277,115.357,24.803,26.953,24.662
142.0,167.124,114.793,24.857,26.938,24.681
143.0,166.006,114.3,24.907,26.991,24.683
144.0,164.82,113.732,24.9,26.913,24.575
145.0,163.714,113.098,24.87,26.928,24.646
146.0,162.62,112.54,24.867,26.946,24.628
147.0,161.524,112.024,24.888,26.991,24.617
148.0,160.505,111.449,24.983,27.084,24.711
149.0,159.421,110.919,24.883,27.021,24.676
150.0,158.36,110.434,24.979,27.075,24.64
151.0,157.336,109.919,25.007,27.154,24.685
152.0,156.3,109.394,24.959,27.137,24.654
153.0,155.353,108.998,25.003,27.162,24.665
154.0,154.375,108.523,25.071,27.246,24.707
155.0,153.382,108.057,25.086,27.261,24.713
156.0,152.375,107.549,25.014,27.329,24.668
157.0,151.365,107.16,25.066,27.341,24.739
158.0,150.461,106.673,25.054,27.351,24.725
159.0,149.52,106.243,25.104,27.444,24.735
160.0,148.601,105.832,25.058,27.437,24.696
161.0,147.632,105.397,25.107,27.452,24.743
162.0,146.693,104.923,25.028,27.445,24.679
163.0,145.862,104.517,25.103,27.556,24.733
164.0,144.853,104.097,25.019,27.514,24.698
165.0,144.03,103.696,25.109,27.578,24.75
166.0,143.111,103.246,25.114,27.63,24.755
167.0,142.269,102.836,24.979,27.648,24.774
168.0,141.426,102.427,25.039,27.741,24.836
169.0,140.552,102.024,24.935,27.766,24.863
170.0,139.697,101.589,24.936,27.777,24.79
171.0,138.777,101.147,24.902,27.803,24.784
172.0,138.027,100.771,24.957,27.85,24.805
173.0,137.169,100.392,24.979,27.841,24.749
174.0,136.459,100.002,25.07,27.897,24.792
175.0,135.627,99.551,25.086,27.975,24.809
176.0,134.8,99.066,25.09,27.964,24.81
177.0,134.05,98.687,25.15,28.024,24.838
178.0,133.238,98.251,25.125,28.017,24.819
179.0,132.517,97.939,25.127,28.052,24.834
180.0,131.803,97.593,25.128,28.155,24.856
181.0,131.112,97.349,25.125,28.111,24.929
182.0,130.368,97.037,25.074,28.139,24.876
183.0,129.616,96.667,25.112,28.185,24.855
184.0,128.939,96.39,25.179,28.252,24.915
185.0,128.141,96.086,25.172,28.306,24.927
186.0,127.61,95.805,25.225,28.336,24.959
187.0,126.81,95.43,25.187,28.308,24.948
188.0,126.163,95.082,25.18,28.342,24.958
189.0,125.507,94.807,25.159,28.444,24.973
190.0,124.856,94.467,25.109,28.452,24.968
191.0,124.167,94.069,25.031,28.457,24.922
192.0,123.539,93.727,25.184,28.499,24.988
193.0,122.903,93.333,25.202,28.627,25.017
194.0,122.218,93.064,25.234,28.585,24.993
195.0,121.598,92.805,25.261,28.673,25.078
196.0,121.03,92.545,25.234,28.723,25.057
197.0,120.432,92.266,25.243,28.724,25.044
198.0,119.786,91.916,25.201,28.725,25.085
199.0,119.208,91.629,25.258,28.782,25.032
200.0,118.63,91.266,25.176,28.795,25.066
201.0,117.983,90.969,25.276,28.87,25.084
202.0,117.417,90.667,25.238,28.985,25.14
203.0,116.858,90.42,25.24,29.031,25.166
204.0,116.279,90.126,25.243,29.109,25.178
205.0,115.713,89.999,25.243,29.192,25.202
206.0,115.166,89.682,25.219,29.274,25.269
207.0,114.547,89.481,25.164,29.272,25.216
208.0,114.086,89.263,25.136,29.341,25.244
209.0,113.549,89.0,25.867,29.437,25.312
210.0,113.11,88.778,26.296,29.514,25.318
211.0,112.634,88.594,26.915,29.619,25.347
212.0,112.129,88.355,30.724,29.696,25.331
213.0,111.682,88.132,29.196,29.757,25.351
214.0,111.268,87.86,30.682,29.785,25.36
215.0,110.849,87.644,29.566,29.858,25.365
216.0,110.449,87.332,29.663,29.91,25.402
217.0,110.008,87.032,31.677,29.923,25.466
218.0,109.651,86.771,36.546,29.967,25.483
219.0,109.207,86.462,43.747,29.976,25.492
220.0,108.802,86.189,43.296,29.965,25.561
221.0,108.454,86.155,43.212,30.028,25.51
222.0,108.054,86.044,43.114,29.986,25.552
223.0,107.661,86.037,43.109,30.091,25.613
224.0,107.239,85.917,43.092,30.111,25.55
225.0,106.809,85.841,40.724,30.096,25.616
226.0,106.384,85.726,33.256,30.207,25.672
227.0,105.995,85.602,38.651,30.258,25.7
228.0,105.599,85.447,38.381,30.32,25.714
229.0,105.166,85.229,38.364,30.366,25.762
230.0,104.793,85.108,32.923,30.389,25.805
231.0,104.401,84.923,29.103,30.4,25.763
232.0,103.928,84.781,28.761,30.4,25.743
233.0,103.62,85.1,29.91,30.435,25.844
234.0,103.235,84.655,40.301,30.55,25.917
235.0,102.788,84.299,45.922,30.56,25.857
236.0,102.429,84.405,45.862,30.611,25.953
237.0,102.041,84.387,46.522,30.719,25.927
238.0,101.608,84.31,39.62,30.724,25.951
239.0,101.334,84.214,27.164,30.784,25.953
240.0,101.034,84.135,39.632,30.767,26.007
241.0,100.636,84.043,41.841,30.83,25.999
242.0,100.289,83.87,41.734,30.839,26.002
243.0,99.979,83.749,41.674,30.881,26.015
244.0,99.62,83.684,41.661,30.9,26.053
245.0,99.318,83.534,41.61,30.882,26.053
246.0,99.011,83.429,41.604,30.993,26.09
247.0,98.688,83.269,41.622,31.021,26.135
248.0,98.341,83.117,41.658,30.972,26.115
249.0,98.09,83.013,41.725,30.928,26.118
250.0,97.865,82.921,41.612,30.918,26.163
251.0,97.586,82.81,41.595,30.971,26.136
252.0,97.314,82.64,41.491,31.02,26.126
253.0,97.038,82.491,41.303,31.057,26.133
254.0,96.794,82.318,41.214,31.138,26.19
255.0,96.504,83.58,41.599,31.227,26.249
256.0,96.288,94.623,45.888,31.879,26.308
257.0,96.403,109.205,51.018,32.61,26.412
258.0,96.228,124.75,56.459,33.439,26.582
259.0,96.614,140.468,61.083,34.041,26.597
260.0,96.445,155.045,65.689,34.783,26.763
261.0,96.508,170.59,69.626,35.267,26.789
262.0,96.741,184.186,72.787,35.813,26.869
263.0,96.58,196.788,76.796,36.442,26.901
264.0,96.402,207.932,82.191,36.985,27.143
265.0,96.371,217.097,87.247,37.509,27.112
266.0,96.587,224.775,90.853,38.07,27.215
267.0,96.519,231.278,93.921,38.61,27.441
268.0,96.369,236.918,96.792,39.199,27.625
269.0,96.264,241.798,99.222,39.81,27.677
270.0,96.751,247.112,101.386,40.295,27.804
271.0,96.626,251.874,103.632,40.964,27.97
272.0,96.381,256.42,105.874,41.508,28.081
273.0,96.447,260.737,107.841,42.018,28.253
274.0,95.996,264.623,109.488,42.379,28.114
275.0,96.528,268.756,111.16,42.996,28.273
276.0,96.228,272.559,115.522,43.497,28.405
277.0,95.791,276.295,117.382,43.988,28.551
278.0,96.401,279.532,118.87,44.544,28.761
279.0,96.504,282.617,119.99,45.087,28.897
280.0,96.279,285.678,121.066,45.624,28.894
281.0,96.534,288.409,122.349,46.098,28.901
282.0,96.94,290.991,123.724,46.694,29.35
283.0,96.767,293.764,124.722,47.106,29.223
284.0,97.076,296.4,126.386,47.72,29.431
285.0,97.034,299.111,127.373,48.218,29.554
286.0,111.32,321.492,143.182,48.765,29.659
287.0,114.223,329.516,142.812,49.227,29.773
288.0,115.156,329.287,142.18,49.619,29.803
289.0,119.485,333.35,143.927,50.183,29.828
290.0,118.443,336.449,152.894,50.68,30.028
291.0,118.362,334.487,149.283,51.205,30.254
292.0,119.193,335.003,157.386,51.817,30.363
293.0,119.818,336.722,143.272,52.217,30.418
294.0,119.507,342.473,140.342,52.676,30.482
295.0,122.022,346.591,157.347,53.101,30.656
296.0,123.548,350.778,146.235,53.791,30.736
297.0,122.753,353.755,161.496,54.298,30.82
298.0,122.354,357.906,160.201,54.788,31.005
299.0,124.378,359.599,160.106,55.349,31.053
300.0,122.374,361.388,157.107,55.928,31.226
301.0,125.775,357.127,162.203,56.373,31.222
302.0,126.851,358.929,164.945,56.984,31.514
303.0,124.577,357.753,153.481,57.528,31.409
304.0,126.078,359.636,157.655,58.151,31.595
305.0,125.243,356.583,161.72,58.688,31.695
306.0,125.838,357.14,169.615,59.136,31.72
307.0,127.238,358.299,170.111,59.735,31.886
308.0,125.914,364.946,165.544,60.112,31.882
309.0,127.584,367.841,168.717,60.898,32.147
310.0,127.405,368.972,169.343,61.54,32.275
311.0,129.906,369.311,161.935,62.005,32.384
312.0,128.823,371.961,175.015,62.678,32.468
313.0,131.349,369.443,167.327,63.261,32.597
314.0,130.816,370.986,159.352,63.988,32.753
315.0,131.285,367.868,167.942,64.602,32.885
316.0,131.283,368.716,168.921,65.283,32.987
317.0,132.869,369.244,167.837,65.907,33.174
318.0,133.372,370.21,166.263,66.426,33.247
319.0,133.758,374.216,155.691,67.268,33.406
320.0,133.988,372.726,157.059,67.92,33.63
321.0,120.589,362.629,146.43,68.673,33.713
322.0,111.755,345.559,134.578,68.766,33.698
323.0,112.229,339.739,130.955,68.759,33.728
324.0,112.639,333.925,125.614,68.689,33.822
325.0,113.144,327.822,122.532,68.506,34.015
326.0,113.441,322.995,120.1,68.332,34.024
327.0,113.878,317.198,117.999,68.05,34.071
328.0,114.298,311.423,116.271,67.754,34.1
329.0,114.648,305.828,114.577,67.461,34.161
330.0,115.134,300.463,112.836,67.348,34.246
331.0,115.457,295.173,111.307,67.177,34.226
332.0,115.799,290.164,109.74,67.117,34.266
333.0,116.128,285.361,108.186,67.072,34.307
334.0,116.348,280.662,106.626,66.995,34.371
335.0,116.744,276.204,105.28,67.082,34.44
336.0,117.187,271.909,103.851,67.13,34.53
337.0,117.517,267.768,102.697,67.176,34.603
338.0,117.806,263.804,101.445,67.301,34.682
339.0,118.116,259.929,100.216,67.232,34.732
340.0,118.483,256.232,99.159,67.337,34.813
341.0,118.743,252.631,98.046,67.32,34.829
342.0,119.033,249.283,96.959,67.415,34.968
343.0,119.418,246.064,95.948,67.427,35.075
344.0,119.706,242.976,94.963,67.514,35.245
345.0,119.908,239.939,93.896,67.474,35.277
346.0,120.268,237.024,92.956,67.518,35.362
347.0,120.526,234.224,92.125,67.637,35.483
348.0,120.766,231.503,91.371,67.615,35.518
349.0,121.01,228.931,90.477,67.663,35.638
350.0,121.225,226.442,89.597,67.679,35.738
351.0,121.475,224.066,88.782,67.733,35.762
352.0,121.636,221.793,88.011,67.721,35.891
353.0,121.771,219.601,87.244,67.761,35.948
354.0,122.026,217.485,86.504,67.833,36.044
355.0,122.204,215.397,85.788,67.868,36.164
356.0,122.379,213.471,85.121,67.867,36.254
357.0,122.484,211.464,84.372,67.919,36.311
358.0,122.72,209.653,83.734,67.949,36.523
359.0,122.842,207.821,83.088,67.941,36.56
360.0,122.956,205.978,82.457,67.983,36.651
361.0,123.035,204.252,81.833,67.998,36.717
362.0,123.275,202.518,81.325,68.0,36.858
363.0,123.396,200.948,80.817,68.117,36.89
364.0,123.602,199.368,80.341,68.161,37.023
365.0,123.718,197.783,79.779,68.168,37.191
366.0,123.826,196.267,79.401,68.193,37.266
367.0,123.862,194.796,78.913,68.189,37.293
368.0,123.963,193.335,78.396,68.159,37.368
369.0,124.189,191.918,77.967,68.246,37.498
370.0,124.24,190.531,77.429,68.258,37.639
371.0,124.324,189.171,76.903,68.296,37.76
372.0,124.349,187.851,76.437,68.343,37.792
373.0,124.47,186.61,75.989,68.355,37.878
374.0,124.625,185.331,75.621,68.435,38.03
375.0,124.655,184.062,75.227,68.387,38.122
376.0,124.733,182.853,74.857,68.435,38.175
377.0,124.82,181.656,74.493,68.433,38.278
378.0,124.964,180.552,74.171,68.463,38.408
379.0,124.986,179.419,73.692,68.511,38.489
380.0,125.027,178.326,73.203,68.581,38.632
381.0,125.064,177.27,72.852,68.516,38.773
382.0,125.096,176.226,72.384,68.58,38.793
383.0,125.16,175.166,72.012,68.548,38.866
384.0,125.237,174.237,71.756,68.612,39.062
385.0,125.25,173.188,71.341,68.627,39.139
386.0,125.288,172.208,71.008,68.622,39.257
387.0,125.335,171.212,70.647,68.629,39.34
388.0,125.356,170.33,70.356,68.667,39.429
389.0,125.398,169.378,70.077,68.615,39.587
390.0,125.474,168.41,69.747,68.649,39.663
391.0,125.494,167.513,69.418,68.598,39.748
392.0,125.502,166.683,69.117,68.644,39.871
393.0,125.522,165.695,68.72,68.65,39.974
394.0,125.518,164.905,68.349,68.61,40.066
395.0,125.61,164.136,68.172,68.612,40.173
396.0,125.549,163.227,67.842,68.576,40.208
397.0,125.577,162.363,67.575,68.557,40.333
398.0,125.571,161.579,67.281,68.526,40.456
399.0,125.643,160.842,66.972,68.565,40.515
400.0,125.615,160.004,66.807,68.618,40.697
401.0,125.633,159.272,66.569,68.588,40.753
402.0,125.672,158.444,66.301,68.649,40.845
403.0,125.616,157.758,66.033,68.738,40.917
404.0,125.629,157.026,65.733,68.725,41.079
405.0,125.51,156.208,65.417,68.757,41.173
406.0,125.539,155.511,65.188,68.8,41.246
407.0,125.491,154.713,64.735,68.728,41.322
408.0,125.548,154.106,64.404,68.745,41.42
409.0,125.551,153.368,64.309,68.804,41.562
410.0,125.524,152.65,64.192,68.793,41.645
411.0,125.481,151.914,63.919,68.797,41.781
412.0,125.495,151.269,63.47,68.837,41.889
413.0,125.47,150.547,63.116,68.72,41.995
414.0,125.43,149.883,62.846,68.745,42.062
415.0,125.382,149.29,62.468,68.753,42.183
416.0,125.312,148.586,62.129,68.693,42.239
417.0,125.286,147.982,61.968,68.731,42.366
418.0,125.262,147.345,61.703,68.701,42.49
419.0,125.229,146.668,61.645,68.765,42.545
420.0,125.165,146.035,61.517,68.763,42.666
421.0,125.08,145.44,61.346,68.79,42.768
422.0,125.007,144.805,61.123,68.763,42.902
423.0,125.013,144.209,60.931,68.911,43.023
424.0,124.944,143.576,60.685,68.848,43.072
425.0,124.93,143.023,60.43,68.828,43.188
426.0,124.826,142.474,60.117,68.787,43.298
427.0,124.748,141.801,59.923,68.763,43.372
428.0,124.738,141.225,59.702,68.728,43.45
429.0,124.555,140.657,59.494,68.642,43.51
430.0,124.531,140.119,59.292,68.703,43.639
431.0,124.468,139.617,59.061,68.794,43.745
432.0,124.39,139.084,58.851,68.738,43.85
433.0,124.261,138.516,58.645,68.699,43.98
434.0,124.161,137.934,58.442,68.647,44.031
435.0,124.11,137.427,58.336,68.696,44.083
436.0,124.024,136.856,58.155,68.645,44.216
437.0,123.914,136.369,58.043,68.642,44.34
438.0,123.906,135.874,57.913,68.718,44.477
439.0,123.748,135.281,57.761,68.647,44.491
440.0,123.71,134.805,57.627,68.628,44.617
441.0,123.609,134.311,57.504,68.653,44.714
442.0,123.473,133.826,57.12,68.606,44.778
443.0,123.396,133.348,57.003,68.702,44.815
444.0,123.267,132.897,60.395,68.619,44.964
445.0,123.166,132.41,59.975,68.679,45.017
446.0,123.077,131.983,60.692,68.72,45.144
447.0,122.9,131.506,59.33,68.631,45.221
448.0,122.763,130.962,58.235,68.678,45.331
449.0,122.653,130.542,57.824,68.751,45.428
450.0,122.492,130.113,57.36,68.748,45.538
451.0,122.309,129.587,56.502,68.668,45.592
452.0,122.227,129.119,56.11,68.658,45.685
453.0,122.141,128.695,55.773,68.638,45.806
454.0,121.974,128.22,55.37,68.599,45.89
455.0,121.95,127.899,55.038,68.758,46.012
456.0,121.827,127.435,54.489,68.71,46.09
457.0,121.725,126.976,54.168,68.72,46.17
458.0,121.623,126.551,53.858,68.683,46.224
459.0,121.491,126.14,53.639,68.689,46.323
460.0,121.366,125.654,53.212,68.622,46.403
461.0,121.262,125.278,52.927,68.622,46.479
462.0,121.092,124.888,52.679,68.622,46.546
463.0,121.03,124.487,52.58,68.609,46.659
464.0,120.882,124.002,52.474,68.567,46.782
465.0,120.827,123.696,52.541,68.552,46.882
466.0,120.622,123.316,52.248,68.53,46.901
467.0,120.508,122.878,51.934,68.518,47.052
468.0,120.393,122.483,51.818,68.585,47.146
469.0,120.237,122.101,51.68,68.478,47.164
470.0,120.185,121.701,51.469,68.576,47.306
471.0,120.009,121.307,51.244,68.495,47.309
472.0,119.817,120.979,51.119,68.411,47.388
473.0,119.707,120.594,51.104,68.383,47.491
474.0,119.524,120.211,51.171,68.372,47.571
475.0,119.369,119.872,51.103,68.346,47.637
476.0,119.262,119.533,50.982,68.402,47.821
477.0,119.084,119.118,50.817,68.362,47.868
478.0,119.013,118.801,50.72,68.324,47.876
479.0,118.779,118.4,51.958,68.343,48.015
480.0,118.692,118.132,52.329,68.38,48.239
481.0,118.506,117.763,53.653,68.398,48.329
482.0,118.374,117.464,55.201,68.426,48.411
483.0,118.263,117.072,56.292,68.541,48.401
484.0,118.107,116.746,56.195,68.52,48.562
485.0,117.959,116.45,53.36,68.597,48.778
486.0,117.855,116.22,70.013,68.678,48.853
487.0,117.673,115.869,101.633,68.519,48.763
488.0,117.537,115.62,99.128,68.585,48.939
489.0,117.326,115.311,98.85,68.65,49.002
490.0,117.087,115.018,98.561,68.592,49.088
491.0,116.97,114.79,67.817,68.509,49.179
492.0,116.751,114.484,75.866,68.468,49.253
493.0,116.612,114.245,97.499,68.641,49.325
494.0,116.42,114.036,85.502,68.643,49.519
495.0,116.216,113.793,104.546,68.707,49.494
496.0,115.993,113.573,104.837,68.692,49.46
497.0,115.836,113.408,104.3,68.735,49.587
498.0,115.651,113.215,103.054,68.782,49.696
499.0,115.472,112.983,87.939,68.25,49.805
500.0,115.224,112.762,65.372,68.271,49.721
501.0,114.963,112.546,74.107,68.341,49.812
502.0,114.843,112.397,82.952,68.411,49.905
503.0,114.642,112.049,80.22,67.967,49.903
504.0,114.43,111.945,63.361,68.269,49.999
505.0,114.222,111.783,62.457,68.195,50.083
506.0,114.127,111.642,62.313,68.358,50.194
507.0,113.861,111.448,68.921,68.374,50.217
508.0,113.692,111.244,69.785,68.292,50.302
509.0,113.515,111.109,69.777,68.464,50.401
510.0,113.267,110.927,54.603,68.651,50.545
511.0,113.08,110.776,50.847,68.674,50.563
512.0,112.921,110.606,48.856,68.69,50.695
513.0,112.677,110.459,61.78,68.689,50.669
514.0,112.512,110.241,71.48,68.666,50.709
515.0,112.34,110.136,70.909,68.726,50.852
516.0,112.138,109.954,76.049,68.707,50.938
517.0,111.912,109.853,75.495,68.75,50.974
518.0,111.646,109.63,72.739,68.73,51.005
519.0,111.506,109.511,63.428,68.746,51.11
520.0,111.252,109.343,51.466,68.79,51.166
521.0,111.044,109.252,54.538,68.741,51.27
522.0,110.844,109.039,40.967,68.715,51.32
523.0,110.688,108.997,40.428,68.741,51.418
524.0,110.496,108.808,41.118,68.672,51.476
525.0,110.379,108.672,38.09,68.682,51.541
526.0,110.229,108.541,38.021,68.683,51.612
527.0,110.057,108.366,37.923,68.641,51.704
528.0,109.913,108.242,38.204,68.628,51.766
529.0,109.73,108.078,38.999,68.512,51.836
530.0,109.644,108.009,39.217,68.525,51.874
531.0,109.451,107.815,39.363,68.494,51.976
532.0,109.243,107.655,39.18,68.567,52.034
533.0,109.127,107.517,38.842,68.586,52.103
534.0,108.906,107.369,38.543,68.616,52.194
535.0,108.777,107.247,38.513,68.611,52.267
536.0,108.535,107.019,38.332,68.563,52.279
537.0,108.381,107.027,38.384,68.652,52.412
538.0,108.278,106.832,38.499,68.657,52.491
539.0,108.044,106.684,40.761,68.614,52.542
540.0,107.931,106.567,43.593,68.57,52.595
541.0,107.789,106.463,45.694,68.624,52.734
542.0,107.573,106.314,45.526,68.601,52.696
543.0,107.404,106.16,45.385,68.6,52.751
544.0,107.26,106.055,45.084,68.597,52.864
545.0,107.119,105.888,44.912,68.56,52.929
546.0,106.988,105.719,44.375,68.458,52.997
547.0,106.842,105.662,50.168,68.515,53.064
548.0,106.708,105.529,53.902,68.466,53.175
549.0,106.474,105.339,79.31,68.372,53.153
550.0,106.358,105.227,80.006,68.167,53.29
551.0,106.246,105.117,54.017,67.792,53.308
552.0,106.089,104.938,44.725,67.84,53.369
553.0,105.875,104.798,44.122,67.859,53.371
554.0,105.807,104.704,44.181,67.947,53.513
555.0,105.627,104.579,44.162,68.028,53.545
556.0,105.48,104.439,44.076,68.108,53.63
557.0,105.341,104.341,44.004,68.145,53.671
558.0,105.204,104.224,44.037,68.104,53.768
559.0,104.95,104.028,44.314,68.054,53.775
560.0,104.807,103.972,44.221,68.127,53.827
561.0,104.719,103.864,44.107,68.132,53.939
562.0,104.503,103.684,43.966,68.033,53.974
563.0,104.33,103.543,43.698,67.888,54.014
564.0,104.26,103.438,43.645,67.9,54.133
565.0,103.924,103.711,47.445,69.542,54.289
566.0,103.847,104.363,50.52,75.368,54.804
567.0,103.821,104.981,52.647,82.933,55.407
568.0,103.593,105.544,54.076,91.666,55.891
569.0,103.699,106.13,57.044,100.777,56.464
570.0,103.452,106.653,61.757,110.274,56.969
571.0,103.123,106.995,66.06,119.611,57.558
572.0,103.013,107.426,69.838,129.081,58.044
573.0,102.887,107.494,73.928,138.612,58.579
574.0,102.833,107.868,76.815,148.867,59.088
575.0,102.771,108.275,79.616,159.017,59.654
576.0,102.642,108.649,84.647,170.97,60.239
577.0,102.644,108.875,96.058,185.371,60.805
578.0,102.474,109.274,102.697,196.133,61.315
