Time (s),TC1 (C),TC2 (C),TC3 (C),TC4 (C),TC5 (C)
201.0,138.985,117.843,61.098,30.041,24.983
202.0,138.259,117.366,61.082,30.092,24.929
203.0,137.543,116.948,61.149,30.135,25.027
204.0,136.882,116.54,61.161,30.199,25.005
205.0,136.185,116.119,61.188,30.222,25.016
206.0,135.599,115.651,61.187,30.24,25.089
207.0,134.829,115.208,61.185,30.331,25.064
208.0,134.197,114.733,61.157,30.352,25.122
209.0,133.573,114.357,61.174,30.439,25.093
210.0,132.885,113.942,61.195,30.476,25.144
211.0,132.255,113.506,61.202,30.448,25.072
212.0,131.659,113.083,61.216,30.562,25.199
213.0,130.99,112.654,61.181,30.591,25.194
214.0,130.416,112.345,61.232,30.626,25.217
215.0,129.759,111.821,61.221,30.652,25.221
216.0,129.126,111.477,61.246,30.714,25.202
217.0,128.503,111.074,61.176,30.74,25.238
218.0,128.005,110.714,61.285,30.83,25.32
219.0,127.341,110.253,61.18,30.863,25.266
220.0,126.789,109.909,61.247,30.956,25.343
221.0,126.178,109.579,61.286,30.993,25.377
222.0,125.577,109.162,61.244,31.008,25.367
223.0,125.039,108.751,61.247,31.08,25.41
224.0,124.478,108.421,61.28,31.124,25.411
225.0,123.949,108.024,61.301,31.17,25.425
226.0,123.365,107.691,61.239,31.235,25.492
227.0,122.843,107.347,61.277,31.328,25.485
228.0,122.271,107.008,61.244,31.33,25.544
229.0,121.755,106.598,61.222,31.339,25.522
230.0,121.212,106.219,61.194,31.455,25.552
231.0,120.666,105.908,61.255,31.434,25.573
232.0,120.194,105.52,61.198,31.486,25.66
233.0,119.613,105.234,61.235,31.541,25.656
234.0,119.121,104.871,61.215,31.592,25.665
235.0,118.517,104.485,61.173,31.616,25.672
236.0,118.116,104.242,61.174,31.656,25.694
237.0,117.579,103.865,61.166,31.746,25.745
238.0,117.032,103.504,61.107,31.771,25.729
239.0,116.572,103.249,61.184,31.868,25.821
240.0,116.054,102.868,61.164,31.925,25.838
241.0,115.531,102.502,61.091,31.859,25.8
242.0,115.084,102.227,61.046,31.98,25.891
243.0,114.642,101.856,61.091,32.041,25.883
244.0,114.118,101.568,61.086,32.055,25.878
245.0,113.67,101.276,61.054,32.084,25.985
246.0,113.199,100.926,61.03,32.133,25.94
247.0,112.782,100.639,60.961,32.179,26.006
248.0,112.313,100.334,60.997,32.242,25.988
249.0,111.831,100.041,60.943,32.254,25.998
250.0,111.339,99.678,60.895,32.279,26.015
251.0,110.928,99.429,60.884,32.35,26.099
252.0,110.529,99.18,60.946,32.395,26.131
253.0,110.076,98.812,60.843,32.459,26.142
254.0,109.606,98.532,60.865,32.479,26.094
255.0,109.165,98.29,60.849,32.453,26.174
256.0,108.755,97.971,60.855,32.534,26.147
257.0,108.374,97.727,60.828,32.616,26.218
258.0,108.004,97.384,60.83,32.713,26.299
259.0,107.511,97.119,60.728,32.682,26.277
260.0,107.077,96.86,60.73,32.729,26.264
261.0,106.702,96.558,60.711,32.786,26.367
262.0,106.258,96.232,60.641,32.79,26.33
263.0,105.923,96.025,60.629,32.774,26.343
264.0,105.476,95.743,60.625,32.888,26.404
265.0,105.07,95.439,60.533,32.906,26.441
266.0,104.683,95.167,60.57,32.922,26.466
267.0,104.257,94.91,60.501,33.004,26.506
268.0,103.916,94.708,60.505,33.098,26.58
269.0,103.497,94.351,60.442,33.058,26.55
270.0,103.122,94.089,60.435,33.096,26.57
271.0,102.716,93.863,60.442,33.192,26.646
272.0,102.392,93.563,60.375,33.206,26.692
273.0,101.978,93.358,60.353,33.263,26.662
274.0,101.608,93.061,60.262,33.215,26.595
275.0,101.246,92.796,60.245,33.317,26.714
276.0,100.871,92.523,60.274,33.363,26.761
277.0,100.541,92.403,60.282,33.446,26.81
278.0,100.122,92.016,60.239,33.437,26.831
279.0,99.86,91.836,60.187,33.513,26.846
280.0,99.447,91.635,60.13,33.525,26.913
281.0,99.077,91.283,60.094,33.591,26.892
282.0,98.753,91.04,60.052,33.563,26.935
283.0,98.37,90.814,60.013,33.583,26.974
284.0,97.944,90.505,59.896,33.607,26.951
285.0,97.622,90.227,59.911,33.64,26.977
286.0,97.331,90.061,59.908,33.691,26.972
287.0,97.001,89.886,59.881,33.773,27.115
288.0,96.712,89.587,59.84,33.767,27.142
289.0,96.333,89.364,59.851,33.88,27.171
290.0,95.997,89.12,59.825,33.924,27.191
291.0,95.681,88.866,59.745,33.954,27.228
292.0,95.377,88.654,59.721,33.947,27.247
293.0,95.092,88.365,59.651,34.006,27.198
294.0,94.799,88.23,59.651,34.061,27.321
295.0,94.527,87.97,59.604,34.024,27.283
296.0,94.19,87.796,59.59,34.162,27.421
297.0,93.813,87.482,59.521,34.089,27.386
298.0,93.575,87.301,59.491,34.19,27.444
299.0,93.171,87.087,59.42,34.139,27.474
300.0,92.937,86.926,59.459,34.233,27.507
301.0,92.562,86.625,59.341,34.225,27.517
302.0,92.28,86.404,59.307,34.281,27.543
303.0,91.997,86.197,59.276,34.262,27.556
304.0,91.736,86.056,59.218,34.35,27.624
305.0,91.441,85.798,59.197,34.401,27.607
306.0,91.188,85.59,59.135,34.383,27.657
307.0,91.012,85.46,59.162,34.396,27.734
308.0,90.791,85.308,59.106,34.454,27.754
309.0,90.541,85.195,59.08,34.498,27.803
310.0,90.351,85.113,59.159,34.555,27.891
311.0,90.046,84.844,58.996,34.496,27.843
312.0,89.872,84.738,58.984,34.571,27.895
313.0,89.671,84.609,58.978,34.558,27.923
314.0,89.5,84.551,58.955,34.621,27.904
315.0,89.347,84.378,58.921,34.621,27.974
316.0,89.171,84.313,58.934,34.649,28.021
317.0,88.97,84.112,58.979,34.704,28.094
318.0,88.799,84.002,58.91,34.738,28.11
319.0,88.645,83.875,58.898,34.768,28.09
320.0,88.489,83.78,58.908,34.765,28.196
321.0,88.313,83.687,58.942,34.814,28.23
322.0,88.156,83.622,58.99,34.819,28.299
323.0,87.918,83.437,58.891,34.864,28.23
324.0,87.808,83.348,58.969,34.864,28.319
325.0,87.636,83.278,59.066,34.953,28.35
326.0,87.445,83.115,58.985,34.95,28.361
327.0,87.247,83.002,59.013,35.031,28.436
328.0,87.095,82.934,59.022,35.073,28.458
329.0,86.862,82.762,59.036,35.093,28.495
330.0,86.732,82.712,59.143,35.224,28.552
331.0,86.491,82.576,59.059,35.141,28.53
332.0,86.397,82.471,59.063,35.243,28.587
333.0,86.261,82.387,59.122,35.289,28.648
334.0,86.056,82.297,59.128,35.259,28.652
335.0,85.793,82.154,59.085,35.287,28.578
336.0,85.74,82.078,59.118,35.36,28.68
337.0,85.559,81.974,59.154,35.482,28.73
